collateralAmount,collateralReserve,pool,principalAmount,principalReserve,timestamp,user,type,priceUSDTCollateral,reservePriceETHPrincipal,reservePriceUSDPrincipal,reservePriceETHCollateral,reservePriceUSDCollateral,amountUSDPincipal,amountUSDCollateral,liquidator,amountETHPincipal,amountETHCollateral,amountUSDPrincipal,principalCollateralStability,principalStability,collateralStability
357358161859538949852,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6192997807,USDC,1621761420,0x39ed9cdd486f65459419f6251974dae3f80de720,liquidation,495160373363411.0,493732837727890.0,0.997117023670888,9412000000000000.0,19.007983082467486,6175143540.916176,6.792657895007795e+21,,,,,,,
268383911858831585274,ZRX,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,279024536,USDC,1622599927,0xe8b695111350b37a7692b91abe9e64c0ed876dca,liquidation,445400000000000.0,389467848681899.0,1.0048548207774264,387586187207202.0,0.8701979955258239,280379150.11478454,2.3354714213093464e+20,,,,,,,
748030246805756087554,ENJ,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,699901464235767200178,DAI,1624301068,0x19361beedbec613ebada5fe159a8c408e1db4a99,liquidation,535046506391769.0,519853658213044.0,1.0012589719049385,519200000000000.0,0.9703829364317614,7.007826205154654e+20,7.258757874351448e+20,,,,,,,
612494478427337895209,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,15433703602,USDC,1621436176,0x2bd7454d98b261a2c6c91305f66fa478ad660d04,liquidation,405154931776737.0,401635452391511.0,0.9913132505390174,1.11325e+16,27.477143005961555,15299634885.55436,1.6829598374109798e+22,,,,,,,
2750526139801440000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4820663792,USDC,1621793152,0x47c8778b164cf5f1dce7fd88a2b470175afc7510,liquidation,543850000000000.0,543400000000000.0,0.99917256596488,,,4816675010.706629,,,,,,,,
579701187704017669,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,97008165420982556305,DAI,1624710989,0xcc4543b84fb10df01eca5b33f830f5591194bd7f,liquidation,553888714726282.0,559551981801982.0,1.0102245576144273,1.03e+17,185.957932092731,9.800003099739927e+19,1.0780003409713922e+20,,,,,,,
227681619661975017,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,489044156016471341909,DAI,1621850003,0x4556fe954b637bbb3f76b0c740248c23d832da14,liquidation,445840000000000.0,443394804141175.0,0.9945155305517114,,,4.863620082839349e+20,,,,,,,,
71629251401357137129,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1059452156,USDT,1624695340,0x45408879d7beee608011aac2790b6aaa95e30b55,liquidation,574350000000000.0,574350000000000.0,1.0,9344589916596254.0,16.269852731951342,1059452156.0,1.1653973716e+21,,,,,,,
235668720,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,119232413207,USDC,1618716493,0xf372675f73b4eb952f77c427ae8d1c2ff6f86347,liquidation,455170000000000.0,477700000000000.0,1.0494979897620669,2.658522358e+19,58407.240327789616,125134177975.2266,13764759566782.56,,,,,,,
78674713203064566646593,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,21217989447997410537561,DAI,1624365741,0xa30afa4363b1c60bbfc19e7d5fa69635567bbdd3,liquidation,557023300977355.0,557200000000000.0,1.000317220163564,165300000000000.0,0.296755987963096,2.12247202220806e+22,2.3347192244288663e+22,,,,,,,
7933432707058585731184,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,145369390297,USDT,1621759675,0xbbe63e0b3aecbfbd0050a2176b773a5c0c20564e,liquidation,482500000000000.0,482500000000000.0,1.0,9725273629848284.0,20.156007523001623,145369390297.0,1.5990632932669997e+23,,,,,,,
2217282971420078992,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5714276800451414383817,SUSD,1621544994,0x0bf66bed1971055c5df68946d5ad094d0a9901b7,liquidation,364457010469916.0,369547738368625.0,1.0139679790824856,,,5.794093699271652e+21,,,,,,,,
359986230910018964331,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1069916171577,USDC,1621393258,0x8877889ff4a0fa0415d7572cbc871ede200e2f78,liquidation,318240000000000.0,320440085444058.0,1.006913290108277,,,1077312812462.6486,,,,,,,,
1931139773686872000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3548623788,USDC,1621792584,0x573a6a5e4777b1adb0bfe96b5ba1196cd5807289,liquidation,519330000000000.0,518280000000000.0,0.9979781641730692,,,3541449053.289122,,,,,,,,
15269527,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4743459492,USDC,1611141662,0xb82cbdb790cc20bc82f8fc397c81d819ba2e3f3b,liquidation,782006385964197.0,782343226426385.0,1.0004307387615163,2.673373340953085e+19,34186.080688546725,4745502683.866887,522005282097.9428,,,,,,,
79643319914058146195,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2161689794776224418077,DAI,1618173508,0xa73eb264ff493c0f869c6a482846eefd46d06c0b,liquidation,464770000000000.0,467440000000000.0,1.0057447769864665,1.395605189031079e+16,30.02786731138152,2.1741082205611345e+21,2.3915190426172475e+21,,,,,,,
354956847265533667,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,70424,GUSD,1624189832,0x3135915c3fbb1218938021d61a74f5adf6ffb6ce,liquidation,481820000000000.0,444036031901818.0,0.9215807394915486,,,64901.40199795282,,,,,,,,
234569110829831926334,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,7709141329,USDC,1621271444,0x5980ba87d0755c610a8910643920fc3010cb7876,liquidation,312110000000000.0,312323263953151.0,1.0006832974052449,1.1290994756277694e+16,36.176331281527965,7714408965.266771,8.485849861793448e+21,,,,,,,
154770863823639293,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,344608191,USDC,1621704529,0x20acac62bb63b55a2fe5b1ebd779c875e1ce2710,liquidation,427860000000000.0,427734530225314.0,0.99970675039806,,,344507134.785164,,,,,,,,
2716951593454497000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5007494961,USDC,1621782927,0x51b4729e6af574cf3f65ace1ecb877a800cbd9da,liquidation,514650192224703.0,516740000000000.0,1.004060637316122,,,5027828581.89893,,,,,,,,
5317888,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2349047787,USDC,1614088212,0x5de953d5b76f349d19d8a956793ff4cabab86d07,liquidation,656250000000000.0,656516088234064.0,1.0004054677852403,3.19e+19,48609.52380952381,2350000250.2036185,258500003352.38092,,,,,,,
316116936172892612,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,301063748736088202,WETH,1624296786,0xe2125e3448f5f270a1b77c6b6a49ccdfaa3601e2,liquidation,519200000000000.0,,,,,,,,,,,,,
442840492383744000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,946143328,USDC,1621841376,0x330aeedfa17a5a118c94267115e454fbc175eb3f,liquidation,446637649382043.0,445760000000000.0,0.9980349856684556,,,944284142.800785,,,,,,,,
1978223912990887027,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3524482734,USDT,1621793112,0xfd8537b475b80f6579addef5870008a0fbe76d16,liquidation,534552987336903.0,534552987336903.0,1.0,,,3524482734.0,,,,,,,,
3554477852646269183018,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2901229647,USDT,1616284647,0x883a339a0e50ebf681ef51c24606c031567eb564,liquidation,553320000000000.0,553320000000000.0,1.0,496792862499114.0,0.8978400609034807,2901229646.9999995,3.1913526116999994e+21,,,,,,,
127062115947669337139,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1991210314,USDC,1621796569,0x2bd7454d98b261a2c6c91305f66fa478ad660d04,liquidation,526299714475590.0,527470000000000.0,1.0022236104109918,9092671455541976.0,17.276603436127644,1995637989.9846847,2.1952017889831533e+21,,,,,,,
11903679,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4106117376,USDC,1621467870,0x5d843c34ff45d866a84d6913cdabd5845ba7c357,liquidation,390773155281024.0,389751992128913.0,0.9973868134535068,1.4788739938763897e+19,37844.82055357307,4095387325.3147154,450492595682.33606,,,,,,,
266854256786365613,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,542813725,USDC,1621818320,0x03c04b194242507de3d845887c6c36bdcf3121df,liquidation,469800000000000.0,468202809767034.0,0.9966002762176118,,,540968308.2697108,,,,,,,,
187467810424584759,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,340676006,USDC,1621777473,0x9993c65221dfb6cd386545500c4c26d2a875b914,liquidation,526337774794954.0,524077917694438.0,0.9957064508596284,,,339213296.8272935,,,,,,,,
127300340437916371400,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3460177849,USDC,1621532525,0x932ee5cfd5edf73aaff719f7f215a026870ee52f,liquidation,369919039081919.0,368640000000000.0,0.9965423810434484,1.102209117158793e+16,29.79595534996801,3448213872.476258,3.793035259723884e+21,,,,,,,
9878909776668548843,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,20549274875153640135879,DAI,1621661624,0xba38e781c9fb1a80717ced6bf7a5d4a26f85b1d1,liquidation,460298221137405.0,457850000000000.0,0.9946812283320248,,,2.043997797415024e+22,,,,,,,,
1311416374893336689076,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,24018570257931648000000,DAI,1621759855,0xff5bd820197df08cb1f6d610464424c248e24685,liquidation,482500000000000.0,482728116072441.0,1.000472779424748,9725273629848284.0,20.156007523001623,2.4029925743761465e+22,2.643291831813761e+22,,,,,,,
1692094794849371516,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2064535099753517813477,DAI,1610279474,0x011e985b9edab75d48dafcb594d27959f6aaa431,liquidation,783677369713746.0,780450527023571.0,0.9958824347685916,,,2.0560342418077505e+21,,,,,,,,
1438624732853018194178,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,20567972689,USDT,1624364933,0x7ceee6361413117e8242e241b58cb069cb80049a,liquidation,550005000000000.0,550005000000000.0,1.0,8649744659969046.0,15.726665502984602,20567972689.0,2.26247699579e+22,,,,,,,
310702082930423928882,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5347904052,USDC,1621661473,0x16182c7f8588f723c53460e2cafe88ece2ab65dd,liquidation,453992012125248.0,454801053425325.0,1.001782060649679,8611000000000000.0,18.96729407129829,5357434341.3693285,5.893177775506262e+21,,,,,,,
1872675000000000000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3750000000,USDT,1621769122,0xaa2d47dccec3828205801670c6b003d4957f0d75,liquidation,475600000000000.0,475600000000000.0,1.0,,,3750000000.0,,,,,,,,
971100037455898431467,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,14093980169,USDT,1624364179,0x498f23e2ec875f8e54f994c51808020e06cc47e8,liquidation,541802390586028.0,541802390586028.0,1.0,8649744659969046.0,15.964759126686854,14093980169.0,1.55033781859e+22,,,,,,,
1824555666970836025713,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,40234070512,USDT,1621472084,0x8fff46eb97db3e8c7e777b0da1b4af0476a6c71e,liquidation,453634086961022.0,453634086961022.0,1.0,1.082037e+16,23.852638747867573,40234070512.0,4.352046719962993e+22,,,,,,,
84048083557743081,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,193095464525780915996,DAI,1623611830,0x8a796b0c4dbc7b0a48b8fd01faf6d0efcbfd12a0,liquidation,411460000000000.0,414540000000000.0,1.0074855392990814,,,1.94540888213963e+20,,,,,,,,
840504250973809627632,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,18114484486,USDT,1621468973,0xd74e17481519a9efdd0c76e5542c6109a059b0a0,liquidation,406644124895552.0,406644124895552.0,1.0,9640360000000000.0,23.70711737806654,18114484486.0,1.99259329346e+22,,,,,,,
1998014569146172755,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4361881990222235514988,DAI,1622310619,0x597afb199013ea0ae8805851cc78cb5f8e2087d2,liquidation,433983600474581.0,436250000000000.0,1.0052223160574285,,,4.38466111658038e+21,,,,,,,,
85628660504922969226,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2123904288971586476614,DAI,1621564874,0x28ec396393ee84c2179092da5f571656ae204df8,liquidation,348200000000000.0,350600000000000.0,1.00689259046525,9565780000000000.0,27.47208500861574,2.138543491422856e+21,2.3523978405651407e+21,,,,,,,
520371129512888318015,XSUSHI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3577040242880781422410,DAI,1626697452,0xfcef201852e477b10846aa3f5b06a2c974e54fc8,liquidation,538649111547030.0,534515000000000.0,0.992325037842991,4219905567156961.5,7.834238424782991,3.5495865943825727e+21,4.076711497977596e+21,,,,,,,
21056876014693886151,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,49872893663645961699901,BUSD,1621459079,0xf7c35e45122075ac394a3b453e1b35f4c319e874,liquidation,401145211206657.0,402105555941703.0,1.0023940077264222,,,4.999228975641576e+22,,,,,,,,
5155140004752131169020,REN,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2550322224369404262658,DAI,1621550190,0x9a8599e32a5bc5f0f174f3ab0fa5a60b496b0d22,liquidation,360930000000000.0,361737135402421.0,1.002236265764611,196852244641407.0,0.5454028333510846,2.556025422648488e+21,2.8116279649133365e+21,,,,,,,
547605110240496000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1000000000000000000000,DAI,1621785746,0xee6256f9dcb69170231220a6549916d919b72f14,liquidation,521085000000000.0,521528676419520.0,1.00085144730614,,,1.00085144730614e+21,,,,,,,,
4876825510145321739,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,79174,GUSD,1624695378,0x66c34139e5f1214be4eddf11f580fa8a4164643c,liquidation,574350000000000.0,444036031901818.0,0.7731105282524907,1.03e+17,179.33315922347,61210.2529638627,8.745765257159714e+20,,,,,,,
100474996887215948046,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,260865627938,USDT,1621423565,0x208b82b04449cd51803fae4b1561450ba13d9510,liquidation,366819017063692.0,366819017063692.0,1.0,,,260865627938.0,,,,,,,,
79129882520034089613,SNX,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,502519403,USDT,1624301054,0xe1a598cb9e4325cc986513f99fe748c3e63a2eb0,liquidation,519200000000000.0,519200000000000.0,1.0,3626934254182643.0,6.9856206744658,502519403.0,5.527713433e+20,,,,,,,
194388315794226737,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,393094380,USDC,1621814766,0xb884612cf8d2d59d12243eae0d3fe57a74cbc7f5,liquidation,470624387393397.0,470960000000000.0,1.0007131220047092,,,393374704.2523055,,,,,,,,
664957001,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,231436241174,USDC,1621423142,0xde38a4f997c4bb06e2085fc8bfa0f43032b40e98,liquidation,358756644686632.0,361366880292603.0,1.007275783305006,1.3834989558351512e+19,38563.716556208026,233120121113.70715,25643213308630.137,,,,,,,
6587396916778350283729,SNX,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,77695281111,USDC,1621431251,0xe96247ee726d547b7fddf42f201ebc5011909421,liquidation,421312454686552.0,432710000000000.0,1.027052476580422,5613974391660181.0,13.324966611387897,79797130883.66463,8.777684397203107e+22,,,,,,,
1329447874796,USDC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1258188752411,USDT,1622315853,0xa019a71f73922f5170031f99efc37f31d3020f0b,liquidation,443700000000000.0,443700000000000.0,1.0,440913312984628.0,0.9937194342678116,1258188752411.0,1321098190030.8257,,,,,,,
14410361853789482000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,25410932477731954852653,TUSD,1621786526,0x8c7a36db06d08796ea3c1dfb236ec82ea3c1ef0e,liquidation,536570000000000.0,540088568512505.0,1.0065575200113777,,,2.557756517596245e+22,,,,,,,,
789099265601002122265,UNI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,9813854312,USDC,1621787786,0xf8a099545c0f2c3d3e547c048c2f5589e53b54d5,liquidation,560111392649792.0,560127251119876.0,1.0000283130646728,7662797604979766.0,13.68084582020082,9814132172.291824,1.0795545389521009e+22,,,,,,,
1019511142229086016,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1709080814967136414747,DAI,1624693224,0x573a6a5e4777b1adb0bfe96b5ba1196cd5807289,liquidation,568332144573764.0,568120000000000.0,0.9996267243093858,,,1.708442856645614e+21,,,,,,,,
191387437843845552001,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,3962339842,USDC,1611610797,0x354c7682ffe97fb6a0fa6e13e2cf07cf92f054bb,liquidation,754824699347906.0,754941671978489.0,1.0001549666176583,1.7192711542947904e+16,22.77709189670225,3962953872.403328,4.35924925964366e+21,,,,,,,
13870664041035462415106,ENJ,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,11350208313,USDT,1621773833,0x8bc646d9c87396d81bc42485984b48937dd2280f,liquidation,449220000000000.0,499068109083015.0,1.0,499068109083015.0,1.110965916662248,11350208313.0,1.5409834991063042e+22,,,,,,,
531614161368588198250,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,13736052633612999780512,DAI,1621458119,0x1a0b231bd4a5bf9f82e99034503502e1d3ae7377,liquidation,392118123865871.0,393350000000000.0,1.0031415944817446,1.1179882639834472e+16,28.511517217344164,1.3779205740767713e+22,1.515712631484448e+22,,,,,,,
2603995907238287281,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,2510200512976500800428,BUSD,1610390301,0x801611b066f7ab67fa1badb4c647bf0528a1432c,liquidation,985860000000000.0,987967331418882.0,1.00213755646733,,,2.515566208317309e+21,,,,,,,,
764220474794637000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1682374887,USDT,1621705137,0xbe60287931f265d6768d8f561a93d2eabe4c0b78,liquidation,432620000000000.0,432620000000000.0,1.0,,,1682374887.0,,,,,,,,
430399615361329524763,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,10468835124,USDC,1616614660,0x25a765945ffff231beedf9d9575852d8574beae1,liquidation,604510000000000.0,598560000000000.0,0.9901573174968156,1.601499699579632e+16,26.49252617127313,10365793703.696283,1.1402373074065912e+22,,,,,,,
179304006511065334557,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4534513589,USDC,1621606890,0x1a1f57fb64f29ae0a1bbd16e5d7461db231b4041,liquidation,375775000000000.0,391686271074203.0,1.042342548264794,1.0896116761179082e+16,28.99638549977801,4726516449.499598,5.199168094449557e+21,,,,,,,
101487622019571615557,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,128530446582,USDC,1614492877,0x85d2cc6e3c3fd8bd6ac259f8eea25698bd6e8704,liquidation,747818267188296.0,751999862166617.0,1.0055917261743863,,,129249153644.35812,,,,,,,,
13279893027420346957,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,16900707553,USDC,1611977830,0xbe3c7637815db18f5d471a3a0d4f937ae83dad0e,liquidation,744825962327151.0,748342466095553.0,1.0047212422045748,,,16980499886.7864,,,,,,,,
392727827550870000,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,685281243,USDT,1624646668,0x64001db5c436340d9dbeed1bac5a4e8d42860667,liquidation,545800000000000.0,545800000000000.0,1.0,,,685281243.0,,,,,,,,
25438367031625636070,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,538161840509951602630,SUSD,1621844039,0xc2681d0606ebd7719040f2bc1c0fda3e9215db90,liquidation,436862978333747.0,438050000000000.0,1.0027171486830504,1.0193892294129352e+16,23.33430114176807,5.396241062461612e+20,5.935865168707773e+20,,,,,,,
88848759326770883716,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1756890847,USDC,1621755600,0xc8d65484d396a1020c68beb59760b56234dc9b8a,liquidation,461450000000000.0,457900000000000.0,0.992306858814606,9959940436205884.0,21.58400787995641,1743374837.6667025,1.917712321433373e+21,,,,,,,
1105104999361186302317,AAVE,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,443123406653,USDC,1621433326,0xe96247ee726d547b7fddf42f201ebc5011909421,liquidation,418859474726883.0,424653303071051.0,1.0138323917536922,1.87304555e+17,447.1775530973289,449252863209.0549,4.941781495299605e+23,,,,,,,
14205172,WBTC,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,4038123654038884306829,BUSD,1624356934,0xd3342ba6c82d278df4ed1b967786f0537c1f8aa6,liquidation,534056988119560.0,532970634735191.0,0.9979658474497376,1.6665911611191947e+19,31206.24199652066,4.029909494509746e+21,443290035034.1994,,,,,,,
1988399402402926904140,MANA,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1020968797936227607280,DAI,1621794102,0x6030a06b109f09bf1d2edf25d55a4f31cc22912d,liquidation,531508842864173.0,532180000000000.0,1.0012627393595377,300580000000000.0,0.5655221056723099,1.0222580154222416e+21,1.1244838169644658e+21,,,,,,,
433990962996865384,YFI,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,10331853855,USDT,1621786390,0x5599e2f776b7f1f70d9d62183a0d5c5376e0b8bc,liquidation,536570000000000.0,536570000000000.0,1.0,1.469e+19,27377.602176789605,10331853854.999998,1.188163193325e+22,,,,,,,
307297829861032895045,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,6026800760107842359159,DAI,1621755600,0x8d9f5a68c4b03dd15aa154642dc7b72273dd3f68,liquidation,461450000000000.0,461675379603805.0,1.0004884160879943,9959940436205884.0,21.58400787995641,6.029744346558215e+21,6.632718781214038e+21,,,,,,,
211323501156170706664,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,5460258483573298949147,DAI,1621458119,0x6f7ddf630133b0d7fae1780dcab021b4a13bb090,liquidation,392118123865871.0,393350000000000.0,1.0031415944817446,1.1179882639834472e+16,28.511517217344164,5.477412401494191e+21,6.02515364164361e+21,,,,,,,
3343689638679210032295,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,77413956564,USDT,1621471067,0xa5b7eb968974a5e9f3d2264fc293216d15471d3f,liquidation,424870053523283.0,424870053523283.0,1.0,1.082037e+16,25.467480963345984,77413956564.0,8.51553522204e+22,,,,,,,
68089885255607044549,LINK,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,107643,GUSD,1624349987,0xbc8b718bfb350629ebbdbffc97e58cd156c6308d,liquidation,522991340373475.0,444036031901818.0,0.8490313273346477,9109620067844726.0,17.418300007299216,91392.27916828348,1.1860100488447428e+21,,,,,,,
797957969390374087,WETH,0xb53c1a33016b2dc2ff3653530bff1848a515c8c5,1443968047,USDT,1621796948,0x0a0878ad68fca03fa79cdedd434f17f5bd6ebc8c,liquidation,526299714475590.0,526299714475590.0,1.0,,,1443968047.0,,,,,,,,
